"id","title","description","begin_at","end_at","price_min","price_max","members_max","address","city","zip","lat","lng","member_id","encrypted_password","created_at","updated_at","image","photos","photo1","photo2","photo3","photo4","photo5","calendar_string","multi_dates_id","cloudy_id","calendar_range_string"
"3941","Danser au coeur de soi ","La pratique : Danser, être dansé.
Une invitation à danser ce qui nous habite et nous traverse, nos émotions, inquiétudes et aspirations profondes. A l'écoute de soi, de l'autre, de l'instant présent.
En résonance, en dialogue, en contact à la rencontre du vivant en soi. Danser ce que nous sommes !","2018-05-09 19:30:00","2018-05-09 21:30:00","",20,0,"Couleur Brazil, 20 rue du Borrego. Métro Télégraphe","Paris","75020","","","24","","2017-12-21 16:29:23.067756","2018-01-29 20:42:07.436801","","","image/upload/v1513873781/emc1spxpzizr1z4bbqtn.jpg","image/upload/v1513873782/pdkt1uvnbhof1jgn8xh5.jpg","","","","","","3927",""
"3942","Danser au coeur de soi ","La pratique : Danser, être dansé.
Une invitation à danser ce qui nous habite et nous traverse, nos émotions, inquiétudes et aspirations profondes. A l'écoute de soi, de l'autre, de l'instant présent.
En résonance, en dialogue, en contact à la rencontre du vivant en soi. Danser ce que nous sommes !","2018-05-16 19:30:00","2018-05-16 21:30:00","",20,0,"Couleur Brazil, 20 rue du Borrego. Métro Télégraphe","Paris","75020","","","24","","2017-12-21 16:33:19.728402","2018-01-29 20:42:07.252746","","","image/upload/v1513874068/ge6oqchs2py4b5rracs6.jpg","image/upload/v1513874068/cb3hznplkcofptjl6dc9.jpg","","","","","","3921",""
"3943","Danser au coeur de soi ","La pratique : Danser, être dansé.
Une invitation à danser ce qui nous habite et nous traverse, nos émotions, inquiétudes et aspirations profondes. A l'écoute de soi, de l'autre, de l'instant présent.
En résonance, en dialogue, en contact à la rencontre du vivant en soi. Danser ce que nous sommes !","2018-05-23 19:30:00","2018-05-23 21:30:00","",20,0,"Couleur Brazil, 20 rue du Borrego. Métro Télégraphe","Paris","75020","","","24","","2017-12-21 16:35:45.104162","2018-01-29 20:42:07.2819","","","image/upload/v1513874163/qsz5twjlssjpvclsebe5.jpg","image/upload/v1513874165/m0oflnskjtvrpoic12m6.jpg","","","","","","3922",""
"3944","Danser au coeur de soi ","La pratique : Danser, être dansé.
Une invitation à danser ce qui nous habite et nous traverse, nos émotions, inquiétudes et aspirations profondes. A l'écoute de soi, de l'autre, de l'instant présent.
En résonance, en dialogue, en contact à la rencontre du vivant en soi. Danser ce que nous sommes !","2018-05-30 19:30:00","2018-05-23 21:30:00","",20,0,"Couleur Brazil, 20 rue du Borrego. Métro Télégraphe","Paris","75020","","","24","","2017-12-21 16:37:23.205093","2018-01-29 20:42:07.222398","","","image/upload/v1513874259/tw5obtyjbvjfbv77eqod.jpg","image/upload/v1513874260/ehp0z8r9amntm4m7t76k.jpg","","","","","","3920",""
"3945","Danser au coeur de soi ","La pratique : Danser, être dansé.
Une invitation à danser ce qui nous habite et nous traverse, nos émotions, inquiétudes et aspirations profondes. A l'écoute de soi, de l'autre, de l'instant présent.
En résonance, en dialogue, en contact à la rencontre du vivant en soi. Danser ce que nous sommes !","2018-06-06 19:30:00","2018-06-06 21:30:00","",20,0,"Couleur Brazil, 20 rue du Borrego. Métro Télégraphe. ","Paris","75020","","","24","","2017-12-21 16:39:46.671588","2018-01-29 20:42:07.345598","","","image/upload/v1513874415/lnvx3gap9alkurqs4hzc.jpg","image/upload/v1513874416/u0gmrljn7lou2advbjos.jpg","","","","","","3924",""
"3946","Danser au coeur de soi ","La pratique Danser, être dansé.
Une invitation à danser ce qui nous habite et nous traverse, nos émotions, inquiétudes et aspirations profondes. A l'écoute de soi, de l'autre, de l'instant présent.
En résonance, en dialogue, en contact à la rencontre du vivant en soi. Danser ce que nous sommes !","2018-06-13 19:30:00","2018-06-13 21:30:00","",20,0,"Couleur Brazil, 20 rue du Borrego. Métro Télegraphe","Paris","75020","","","24","","2017-12-21 16:41:26.032575","2018-01-29 20:42:07.60147","","","image/upload/v1513874505/d2amnlxfr72ng9aaozn7.jpg","image/upload/v1513874507/rrycq5xqfgw3daeshjkb.jpg","","","","","","3932",""
"3947","Danser au coeur de soi ","La pratique Danser, être dansé
Une invitation à danser ce qui nous habite et nous traverse, nos émotions, inquiétudes et aspirations profondes. A l'écoute de soi, de l'autre, de l'instant présent.
En résonance, en dialogue, en contact à la rencontre du vivant en soi. Danser ce que nous sommes !","2018-06-20 19:30:00","2018-06-20 21:30:00","",20,0,"Couleur Brazil, 20 rue du Borrego. Métro Télégraphe","Paris","75020","","","24","","2017-12-21 16:47:20.600495","2018-01-29 20:42:07.407356","","","image/upload/v1513874864/zgsq8jv19hmrupvaghei.jpg","image/upload/v1513874865/iy33insu6cs8lhiz3si7.jpg","","","","","","3926",""
"3948","Danser au coeur de soi ","La pratique Danser, être dansé
Une invitation à danser ce qui nous habite et nous traverse, nos émotions, inquiétudes et aspirations profondes. A l'écoute de soi, de l'autre, de l'instant présent.
En résonance, en dialogue, en contact à la rencontre du vivant en soi. Danser ce que nous sommes !","2018-06-27 19:30:00","2018-06-27 21:30:00","",20,0,"Couleur Brazil, 20 rue du Borrego. Métro Télégraphe","Paris","75020","","","24","","2017-12-21 16:49:12.8274","2018-01-29 20:42:07.535038","","","image/upload/v1513874972/shgungqovgtkwe4yfeol.jpg","image/upload/v1513874973/wacgxrwyiqnmbgjaivn1.jpg","","","","","","3930",""
"3949","Un après-midi Movement Medecine avec David Mooney","David revient à Paris pour une classe.
Venez découvrir ou goûter à nouveau son enseignement simple, humble, efficace, puissant, le tout porté par une légèreté joyeuse ! en avant-première du stage Presence of Heart des 10/11 février.
Et invitez vos ami(e)s à cet événement !","2018-01-13 13:00:00","2018-01-13 16:00:00",20,25,0,"Lax Studio, 18 Villa Riberolle","Paris","75020","","","62","","2017-12-22 14:35:39.088686","2018-01-29 20:42:07.50073","image/upload/v1513953340/jekpeztbzhxdz6tpd3rl.png","","","","","","","","","3929",""
"3950","Alma-Jam de ""Rêve-Veillons"" 2018","Venez donc danser, jouer et chanter lors de notre Alma-Jam de réveillon du 31 décembre, qui aura lieu dans un espace magnifique dans Paris, et pour toute la nuit!

Les Alma-Jam sont des concerts interactifs cocréatifs ou tout le monde peut participer au voyage, musicalement ou par la danse libre.

Cette soirée sera sous le signe du 8. Nous célébrerons le passage en 2018 et le 8e Anniversaire des Alma-Jam ! Nous pourrons explorer son symbolisme au cours de la soirée sous différentes formes.

Réservations obligatoires
Places limités

Toutes les infos (à lire avant de venir) sur alma-jam.com","2017-12-31 20:00:00","2018-01-01 12:00:00",40,40,80,"Les Temps Du Corps - 10 rue de l'échiquier","Paris 10e","75010","","","73","","2017-12-24 02:20:26.677939","2018-01-29 20:42:14.3507","image/upload/v1514082027/b1adtz3llnnxay9kpepc.jpg","","","","","","","","","4149",""
"3951","Vagues de 5 Rythmes avec Viktoria","La danse des 5Rythmes®

Crée par Gabrielle Roth et pratiqué par des dizaine de milliers de personnes dans le monde entier, 5Rythmes est une philosophie, une perspective, un art et une pratique de movement dynamique enracinée dans le principe qu’en mettant le psyché en mouvement il se guérira lui-même. Le mouvement est à la fois la médecine et la métaphore, qui dépasse les langues, les cultures et les âges pour transformer la souffrance en art, l’art en conscience, la conscience en action. Partout où l’on pratique les 5Rythmes, naissent des communautés pour danser, suer, changer, soutenir et offrir à chacun d’entre nous un espace sûr où briser l’emprise de l’ego et où éveiller la partie de nous mêmes — juteuse, imprévisible, fascinante, rock star, osée — qui aspire à être libre.
Créativité. Connexion. Communauté.

Viktoria chemine actuellement pour devenir enseignante certifiée de 5Rythmes®. Elle crée des espaces à toutes personne désireuse d’explorer l’univers du mouvement pour se relier à soi-même et aux autres à travers l’expression corporelle. Avec le but de connaissance de soi, gestion de stress et de confiance en soi.

Elle est passionnée de voir émerger des ponts reliant cultures, âge, statut social en emmenant les groupes dans l’instant présent par la simplicité de la respiration, du mouvement qui émerge, la créativité de l’instant. L’art d’être lié à soi, à ses paires, à son groupe.

Ce qui lui tient à coeur est de permettre à chacun de se sentir bien chez soi, de trouver son équilibre à tout moment et de se mettre en lien avec le monde en authenticité, bienveillance et clarté.
","2018-01-12 19:30:12","2018-01-12 21:30:12","",20,0,"30 rue de Bruxelles","Paris","75009","","","29","","2017-12-28 11:01:22.609174","2018-01-29 20:42:07.864079","image/upload/v1514458883/x4z8kyiacufkxkzjrcyx.jpg","","","","","","","","","3940",""
"3952","Vagues de 5Rythmes avec Viktoria","La danse des 5Rythmes®

Crée par Gabrielle Roth et pratiqué par des dizaine de milliers de personnes dans le monde entier, 5Rythmes est une philosophie, une perspective, un art et une pratique de movement dynamique enracinée dans le principe qu’en mettant le psyché en mouvement il se guérira lui-même. Le mouvement est à la fois la médecine et la métaphore, qui dépasse les langues, les cultures et les âges pour transformer la souffrance en art, l’art en conscience, la conscience en action. Partout où l’on pratique les 5Rythmes, naissent des communautés pour danser, suer, changer, soutenir et offrir à chacun d’entre nous un espace sûr où briser l’emprise de l’ego et où éveiller la partie de nous mêmes — juteuse, imprévisible, fascinante, rock star, osée — qui aspire à être libre.
Créativité. Connexion. Communauté.

Viktoria chemine actuellement pour devenir enseignante certifiée de 5Rythmes®. Elle crée des espaces à toutes personne désireuse d’explorer l’univers du mouvement pour se relier à soi-même et aux autres à travers l’expression corporelle. Avec le but de connaissance de soi, gestion de stress et de confiance en soi.

Elle est passionnée de voir émerger des ponts reliant cultures, âge, statut social en emmenant les groupes dans l’instant présent par la simplicité de la respiration, du mouvement qui émerge, la créativité de l’instant. L’art d’être lié à soi, à ses paires, à son groupe.

Ce qui lui tient à coeur est de permettre à chacun de se sentir bien chez soi, de trouver son équilibre à tout moment et de se mettre en lien avec le monde en authenticité, bienveillance et clarté.
","2018-01-26 19:30:26","2018-01-26 21:30:26",15,20,0,"30 rue de Bruxelles","Paris","75009","","","29","","2017-12-28 11:02:26.907142","2018-01-29 20:42:14.578965","image/upload/v1514458947/njpcph1hlweimcr3joki.jpg","","","","","","","","","4156",""
"3953","Corps en Mouvement & Créativité","Au cours de ces ateliers hebdomadaires, nous prendrons un temps pour affiner la perception que nous avons de notre corps à travers son langage premier : le mouvement.
Nous travaillerons avec des séquences de mouvement simples pour prendre conscience de notre schéma corporel, explorer la richesse des mouvements des différentes structures de notre corps et les liens qui les animent.
Ressourcée par cette pratique, notre créativité pourra s’exprimer au travers d’explorations et d’improvisations dansées, seul ou en groupe pour faire l'expérience de nouvelles manières de nous mettre en mouvement.","2017-01-11 19:30:00","2017-01-11 21:30:00",0,20,10,"21 bd Richard Lenoir","Paris","75011","","","49","","2018-01-01 10:49:39.716776","2018-01-29 20:42:07.894998","image/upload/v1514803780/xeay8rvjxeqhinrgiqp4.jpg","","","","","","","","","3941",""
"3954","Corps en Mouvement & Créativité","Au cours de ces ateliers hebdomadaires, nous prendrons un temps pour affiner la perception que nous avons de notre corps à travers son langage premier : le mouvement.
Nous travaillerons avec des séquences de mouvement simples pour prendre conscience de notre schéma corporel, explorer la richesse des mouvements des différentes structures de notre corps et les liens qui les animent.
Ressourcée par cette pratique, notre créativité pourra s’exprimer au travers d’explorations et d’improvisations dansées, seul ou en groupe pour faire l'expérience de nouvelles manières de nous mettre en mouvement.","2018-01-25 19:30:00","2018-01-25 21:30:00",0,20,10,"21 bd Richard Lenoir","Paris","75011","","","49","","2018-01-01 10:50:55.889055","2018-01-29 20:42:14.383857","image/upload/v1514803856/fuygyk21crvnq97ej73k.jpg","","","","","","","","","4150",""
"3955","Corps en Mouvement & Créativité","Au cours de ces ateliers hebdomadaires, nous prendrons un temps pour affiner la perception que nous avons de notre corps à travers son langage premier : le mouvement.
Nous travaillerons avec des séquences de mouvement simples pour prendre conscience de notre schéma corporel, explorer la richesse des mouvements des différentes structures de notre corps et les liens qui les animent.
Ressourcée par cette pratique, notre créativité pourra s’exprimer au travers d’explorations et d’improvisations dansées, seul ou en groupe pour faire l'expérience de nouvelles manières de nous mettre en mouvement.","2018-01-11 19:30:00","2018-01-11 21:30:00",0,20,10,"21 bd Richard Lenoir","Paris","75011","","","49","","2018-01-01 10:52:54.506103","2018-01-29 20:42:07.822705","image/upload/v1514803974/eq9e2brnid3qfwrsydcr.jpg","","","","","","","","","3939",""
"3957","Corps en Mouvement & Créativité","Au cours de ces ateliers hebdomadaires, nous prendrons un temps pour affiner la perception que nous avons de notre corps à travers son langage premier : le mouvement.
Nous travaillerons avec des séquences de mouvement simples pour prendre conscience de notre schéma corporel, explorer la richesse des mouvements des différentes structures de notre corps et les liens qui les animent.
Ressourcée par cette pratique, notre créativité pourra s’exprimer au travers d’explorations et d’improvisations dansées, seul ou en groupe pour faire l'expérience de nouvelles manières de nous mettre en mouvement.","2018-02-08 19:30:00","2018-02-08 21:30:00",0,20,10,"21 bd Richard Lenoir","Paris","75011","","","49","","2018-01-01 10:54:46.549771","2018-01-29 20:42:07.467608","image/upload/v1514804086/a9vhcvqlgflju3udmhze.jpg","","","","","","","","","3928",""
"3958","Corps en Mouvement & Créativité","Au cours de ces ateliers hebdomadaires, nous prendrons un temps pour affiner la perception que nous avons de notre corps à travers son langage premier : le mouvement.
Nous travaillerons avec des séquences de mouvement simples pour prendre conscience de notre schéma corporel, explorer la richesse des mouvements des différentes structures de notre corps et les liens qui les animent.
Ressourcée par cette pratique, notre créativité pourra s’exprimer au travers d’explorations et d’improvisations dansées, seul ou en groupe pour faire l'expérience de nouvelles manières de nous mettre en mouvement.","2018-02-22 19:30:00","2018-02-22 21:30:00",0,20,10,"21 bd Richard Lenoir","Paris","75011","","","49","","2018-01-01 10:55:46.303675","2018-01-29 20:42:14.427554","image/upload/v1514804146/ngzvwvvqnnhfcmgqfyrg.jpg","","","","","","","","","4151",""
"3959","Corps en Mouvement & Créativité","Au cours de ces ateliers hebdomadaires, nous prendrons un temps pour affiner la perception que nous avons de notre corps à travers son langage premier : le mouvement.
Nous travaillerons avec des séquences de mouvement simples pour prendre conscience de notre schéma corporel, explorer la richesse des mouvements des différentes structures de notre corps et les liens qui les animent.
Ressourcée par cette pratique, notre créativité pourra s’exprimer au travers d’explorations et d’improvisations dansées, seul ou en groupe pour faire l'expérience de nouvelles manières de nous mettre en mouvement.","2018-03-01 19:30:00","2018-03-01 21:30:00",0,20,10,"21 bd Richard Lenoir","Paris","75011","","","49","","2018-01-01 10:56:37.162236","2018-01-29 20:42:07.991455","image/upload/v1514804197/ybkdptt3j13sdz1azm5v.jpg","","","","","","","","","3944",""
"3960","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-01-05 19:30:00","2018-01-05 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.184217","2018-01-29 20:42:07.930556","","","","","","","","","","3942",""
"3961","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-02-09 19:30:00","2018-02-09 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.209582","2018-01-29 20:42:08.023455","","","","","","","","","","3945",""
"3962","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-03-09 19:30:00","2018-03-09 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.241713","2018-01-29 20:42:08.055509","","","","","","","","","","3946",""
"3963","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-03-23 19:30:00","2018-03-23 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.275656","2018-01-29 20:42:08.086742","","","","","","","","","","3947",""
"3964","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-04-13 19:30:00","2018-04-13 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.311875","2018-01-29 20:42:08.117903","","","","","","","","","","3948",""
"3965","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-04-27 19:30:00","2018-04-27 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.336013","2018-01-29 20:42:08.146559","","","","","","","","","","3949",""
"3966","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-05-04 19:30:00","2018-05-04 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.360058","2018-01-29 20:42:08.178259","","","","","","","","","","3950",""
"3967","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-06-15 19:30:00","2018-06-15 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.382258","2018-01-29 20:42:08.213602","","","","","","","","","","3951",""
"3968","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-07-05 19:30:00","2018-07-05 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.406923","2018-01-29 20:42:08.250585","","","","","","","","","","3952",""
"3969","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-07-19 19:30:00","2018-07-19 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.43378","2018-01-29 20:42:08.284057","","","","","","","","","","3953",""
"3970","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-07-26 19:30:00","2018-07-26 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.460389","2018-01-29 20:42:08.318523","","","","","","","","","","3954",""
"3971","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-08-02 19:30:00","2018-08-02 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.481823","2018-01-29 20:42:08.350821","","","","","","","","","","3955",""
"3972","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-08-09 19:30:00","2018-08-09 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.50519","2018-01-29 20:42:08.381724","","","","","","","","","","3956",""
"3973","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-08-16 19:30:00","2018-08-16 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.529711","2018-01-29 20:42:08.41299","","","","","","","","","","3957",""
"3974","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-08-23 19:30:00","2018-08-23 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.554678","2018-01-29 20:42:08.444436","","","","","","","","","","3958",""
"3975","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2018-08-30 19:30:00","2018-08-30 21:30:00",15,20,0,"15 rue Geoffroy l Asnier ","Paris","75004","","","43","","2018-01-02 10:48:54.577729","2018-01-29 20:42:08.477137","","","","","","","","","","3959",""
"3976","SWEAT YOUR PRAYER","Cours de 5 rythmes","2018-02-18 19:30:00","2018-02-18 21:30:00",20,20,0,"210 rue de Belleville","Paris","75020","","","43","","2018-01-02 10:57:33.214867","2018-01-29 20:42:08.508427","","","","","","","","","","3960",""
"3977","SWEAT YOUR PRAYER","Cours de 5 rythmes","2018-07-01 19:30:00","2018-07-01 21:30:00",20,20,0,"210 rue de Belleville","Paris","75020","","","43","","2018-01-02 10:59:34.232781","2018-01-29 20:42:07.962204","","","","","","","","","","3943",""
"3978","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-01-10 20:00:00","2018-01-10 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.067238","2018-01-29 20:42:08.541604","","","","","","","","","","3961",""
"3979","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-01-17 20:00:00","2018-01-17 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.077671","2018-01-29 20:42:08.583039","","","","","","","","","","3962",""
"3980","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-01-24 20:00:00","2018-01-24 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.086098","2018-01-29 20:42:08.615254","","","","","","","","","","3963",""
"3981","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-01-31 20:00:00","2018-01-31 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.094906","2018-01-29 20:42:08.652566","","","","","","","","","","3964",""
"3982","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-02-07 20:00:00","2018-02-07 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.103997","2018-01-29 20:42:08.684975","","","","","","","","","","3965",""
"3983","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-02-14 20:00:00","2018-02-14 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.122601","2018-01-29 20:42:08.717231","","","","","","","","","","3966",""
"3984","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-02-21 20:00:00","2018-02-21 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.131638","2018-01-29 20:42:08.752226","","","","","","","","","","3967",""
"3985","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-02-28 20:00:00","2018-02-28 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.141027","2018-01-29 20:42:08.786601","","","","","","","","","","3968",""
"3986","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-03-07 20:00:00","2018-03-07 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.151685","2018-01-29 20:42:08.819274","","","","","","","","","","3969",""
"3987","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-03-14 20:00:00","2018-03-14 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.162197","2018-01-29 20:42:04.872312","","","","","","","","","","3847",""
"3988","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-03-21 20:00:00","2018-03-21 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.171757","2018-01-29 20:42:05.757525","","","","","","","","","","3875",""
"3989","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-03-28 20:00:00","2018-03-28 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.180356","2018-01-29 20:42:05.788673","","","","","","","","","","3876",""
"3990","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-04-04 20:00:00","2018-04-04 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.192067","2018-01-29 20:42:06.320082","","","","","","","","","","3892",""
"3991","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-04-11 20:00:00","2018-04-11 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.203039","2018-01-29 20:42:06.351133","","","","","","","","","","3893",""
"3992","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-04-18 20:00:00","2018-04-18 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.214225","2018-01-29 20:42:06.382471","","","","","","","","","","3894",""
"3993","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-04-25 20:00:00","2018-04-25 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.222959","2018-01-29 20:42:06.4133","","","","","","","","","","3895",""
"3994","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-05-02 20:00:00","2018-05-02 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.230936","2018-01-29 20:42:06.709034","","","","","","","","","","3904",""
"3995","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-05-09 20:00:00","2018-05-09 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.238765","2018-01-29 20:42:06.610801","","","","","","","","","","3901",""
"3996","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-05-16 20:00:00","2018-05-16 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.247199","2018-01-29 20:42:06.73823","","","","","","","","","","3905",""
"3997","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-05-23 20:00:00","2018-05-23 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.257085","2018-01-29 20:42:06.769319","","","","","","","","","","3906",""
"3998","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-05-30 20:00:00","2018-05-30 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.267244","2018-01-29 20:42:06.798596","","","","","","","","","","3907",""
"3999","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-06-06 20:00:00","2018-06-06 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.277603","2018-01-29 20:42:06.829374","","","","","","","","","","3908",""
"4000","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-06-13 20:00:00","2018-06-13 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.287051","2018-01-29 20:42:07.570515","","","","","","","","","","3931",""
"4001","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-06-20 20:00:00","2018-06-20 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.298728","2018-01-29 20:42:07.635898","","","","","","","","","","3933",""
"4002","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2018-06-27 20:00:00","2018-06-27 22:00:00",14,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2018-01-02 11:19:17.308919","2018-01-29 20:42:07.666325","","","","","","","","","","3934",""
"4003","Bouger, Se Libérer, Se Transformer","Cours de 5 rythmes","2018-01-03 19:30:00","2018-01-03 21:30:00",0,20,0,"Studio One Step, 18, rue Fb du Temple ","Paris","75011","","","28","","2018-01-02 11:29:09.586902","2018-01-29 20:42:08.852507","","","","","","","","","","3970",""
"4004","Bouger, Se Libérer, Se Transformer","Cours de 5 rythmes","2018-01-10 19:30:00","2018-01-10 21:30:00",0,20,0,"Studio One Step, 18, rue Fb du Temple ","Paris","75011","","","28","","2018-01-02 11:29:09.606645","2018-01-29 20:42:08.882509","","","","","","","","","","3971",""
"4005","Bouger, Se Libérer, Se Transformer","Cours de 5 rythmes","2018-01-17 19:30:00","2018-01-17 21:30:00",0,20,0,"Studio One Step, 18, rue Fb du Temple ","Paris","75011","","","28","","2018-01-02 11:29:09.666082","2018-01-29 20:42:08.913566","","","","","","","","","","3972",""
